Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,Views,UpVotes,DownVotes,Age,ProfileImageUrl,ImageName
836,101,09-08-2010 20:09,jdk,18-10-2011 03:12,NULL,"Toronto, Canada",2,0,0,42,NULL,NULL
838,101,09-08-2010 20:28,Crispy,28-02-2014 15:05,NULL,NULL,0,6,0,NULL,NULL,NULL
839,101,09-08-2010 21:48,Mike,27-08-2014 21:55,NULL,NULL,1,0,0,26,NULL,NULL
840,259,09-08-2010 22:14,wishihadabettername,21-07-2014 12:13,NULL,NULL,63,19,1,NULL,NULL,NULL
842,101,09-08-2010 23:55,unutbu,23-07-2014 02:31,NULL,NULL,5,24,0,NULL,NULL,NULL
844,101,10-08-2010 01:07,Rajasankar,19-10-2011 07:22,http://vrajasankar.blogspot.com/,India,1,0,0,35,NULL,NULL
845,597,10-08-2010 02:41,dcl,12-09-2014 05:12,NULL,NULL,46,22,0,NULL,NULL,NULL
846,101,10-08-2010 04:31,Aragorn,15-10-2012 22:26,http://twitter.com/aragorn_elessar,Mexico,3,0,0,NULL,NULL,NULL
847,591,10-08-2010 04:33,Henry B.,15-01-2014 01:13,NULL,NULL,67,15,0,NULL,NULL,NULL
850,193,10-08-2010 05:40,Kit,22-10-2012 11:05,http://kitmonisit.com,Philippines,9,10,0,28,NULL,NULL
851,1075,10-08-2010 06:40,claws,28-03-2014 21:00,NULL,NULL,77,11,1,NULL,NULL,NULL
852,21,10-08-2010 08:19,RHG,12-08-2010 09:45,NULL,NULL,7,0,0,NULL,NULL,NULL
855,101,10-08-2010 19:46,botismarius,28-08-2010 15:00,NULL,Romania,2,0,0,NULL,NULL,NULL
856,51,10-08-2010 20:48,user856,11-08-2010 22:20,NULL,NULL,1,0,0,NULL,NULL,NULL
857,101,10-08-2010 22:00,Smandoli,20-10-2011 19:30,http://themanthursday.com,"San Marcos, TX",6,0,0,52,NULL,NULL
858,2834,10-08-2010 22:28,Neil G,13-09-2014 18:11,NULL,NULL,434,333,24,NULL,NULL,NULL
861,130,11-08-2010 04:04,asad.taj,11-09-2014 09:24,NULL,"Delhi, India",12,2,0,26,NULL,NULL
862,531,11-08-2010 05:14,user862,30-04-2012 23:16,NULL,NULL,90,2,0,NULL,NULL,NULL
865,101,11-08-2010 07:29,Ashish,11-08-2010 10:06,http://blog.ashonomics.com/,"Goa, India",1,0,0,25,NULL,NULL
866,1,11-08-2010 10:49,Michel Klomp,01-09-2011 11:07,http://event-horizon.eu,NULL,3,0,0,NULL,NULL,NULL
867,11,11-08-2010 12:02,Sam Gledhill,05-09-2010 12:39,http://www.samgledhill.com,Australia,1,0,0,NULL,NULL,NULL
869,131,11-08-2010 13:24,msw,02-12-2013 16:03,NULL,NULL,3,1,0,NULL,http://i.stack.imgur.com/bmLJq.png,bmLJq.png
870,257,11-08-2010 13:29,Bryce Thomas,26-04-2014 07:15,http://about.me/brycethomas,"Townsville, Australia",13,7,0,NULL,NULL,NULL
871,101,11-08-2010 14:07,bill weaver,07-11-2010 17:13,http://bweaver.net,United States,2,3,0,94,NULL,NULL
872,128,11-08-2010 14:31,ancechu,15-05-2014 15:32,NULL,NULL,5,5,0,NULL,NULL,NULL
873,451,11-08-2010 15:02,user873,14-07-2014 07:00,NULL,NULL,27,0,0,NULL,NULL,NULL
876,123,11-08-2010 18:37,Yuck,08-08-2013 23:35,NULL,"Beverly Hills, CA",8,4,0,NULL,NULL,NULL
877,101,11-08-2010 19:17,mmyers,23-08-2012 18:53,http://www.gamersgate.com/DD-FTG/for-the-glory-a-europa-universalis-game,United States,8,1,0,94,NULL,NULL
878,101,11-08-2010 19:21,Tamschi,26-05-2011 11:28,NULL,NULL,4,0,0,23,NULL,NULL
879,101,11-08-2010 21:00,viksit,29-08-2014 19:37,http://viksit.com,"San Francisco, CA",0,2,0,30,NULL,NULL
880,88,11-08-2010 21:12,Brian,11-08-2010 21:12,NULL,NULL,7,0,0,NULL,NULL,NULL
881,1118,11-08-2010 21:12,ebony1,19-01-2011 10:18,NULL,NULL,62,6,2,NULL,NULL,NULL
882,101,26-07-2010 19:45,Marc Gravell,12-06-2014 13:31,http://blog.marcgravell.com,United Kingdom,6,5,0,36,NULL,NULL
884,101,11-08-2010 23:55,Nick Craver,28-08-2014 17:01,http://nickcraver.com/blog/,"Winston-Salem, NC",3,0,0,29,http://i.stack.imgur.com/nGCYr.jpg,nGCYr.jpg
887,18187,12-08-2010 07:45,Dikran Marsupial,13-09-2014 13:27,NULL,NULL,1660,230,4,NULL,NULL,NULL
888,315,12-08-2010 08:08,David,08-09-2014 12:02,NULL,NULL,21,8,0,NULL,NULL,NULL
890,155,12-08-2010 10:21,Fabian Fagerholm,10-05-2014 12:21,http://www.cs.helsinki.fi/fabian.fagerholm/,Finland,66,23,0,36,NULL,NULL
891,101,12-08-2010 11:28,Christoph Rüegg,13-10-2010 22:28,http://christoph.ruegg.name/,Switzerland,14,0,0,NULL,NULL,NULL
892,2772,12-08-2010 12:29,F. Tusell,04-09-2014 12:35,http://www.et.bs.ehu.es/~etptupaf,Spain,207,167,2,NULL,http://i.stack.imgur.com/7syBD.jpg,7syBD.jpg
894,101,12-08-2010 15:48,Scott Evernden,12-08-2010 15:48,http://enjoy3d.com,"Boston, MA",0,0,0,NULL,NULL,NULL
899,101,12-08-2010 20:06,G Berdal,12-08-2010 20:06,http://www.georgeberdal.com/,"London, United Kingdom",0,0,0,40,NULL,NULL
900,1054,12-08-2010 20:48,Xodarap,08-08-2014 18:19,NULL,NULL,87,221,0,NULL,NULL,NULL
901,101,12-08-2010 22:15,Stedy,11-09-2014 21:49,http://www.example.org/,"Seattle, WA",2,11,0,33,NULL,NULL
902,101,12-08-2010 22:54,lomaxx,15-02-2011 04:03,http://keypay.com.au,Australia,0,0,0,31,NULL,NULL
903,128,12-08-2010 23:01,Brent.Longborough,07-08-2014 21:52,http://Toobusy,"Abersychan, United Kingdom",14,4,0,70,NULL,NULL
906,101,13-08-2010 01:05,Peter,13-08-2010 01:05,http://www.blue-onion.com.au,"Adelaide, Australia",2,0,0,32,NULL,NULL
909,171,13-08-2010 02:08,Jake,07-08-2014 19:45,http://jakebowers.org,"Urbana, IL",4,3,0,NULL,NULL,NULL
911,101,13-08-2010 04:45,Jim McKeeth,13-08-2010 04:45,http://www.Delphi.org/,"Boise, ID",0,0,0,41,http://i.stack.imgur.com/zl74R.jpg,zl74R.jpg
912,101,13-08-2010 08:25,fahadsadah,13-08-2010 08:25,http://pyramid.cluenet.org/~fahad,"London, United Kingdom",0,0,0,18,NULL,NULL
913,262,13-08-2010 08:46,Tormod ,08-11-2013 10:11,http://tormodboe.wordpress.com/,"Bergen, Norway",27,3,0,36,NULL,NULL
914,159,13-08-2010 10:13,knorv,01-02-2014 22:38,NULL,NULL,16,7,0,NULL,NULL,NULL
919,87393,13-08-2010 15:29,whuber,14-09-2014 00:51,http://www.quantdec.com,Northeastern US,20932,11273,779,14,NULL,NULL
923,101,13-08-2010 17:50,Mohit Jain,13-08-2010 17:50,http://www.codebeerstartups.com/,"Delhi, India",1,0,0,27,NULL,NULL
926,101,13-08-2010 18:20,Laurent Etiemble,13-08-2010 18:36,http://blog.laurent.etiemble.com,"Paris, France",0,0,0,39,NULL,NULL
927,21,13-08-2010 18:20,MouseWeasel,22-08-2010 17:33,NULL,NULL,1,0,0,NULL,NULL,NULL
928,101,13-08-2010 18:34,longda,15-12-2010 03:02,http://davidlong.posterous.com,"Los Angeles, CA",0,0,0,35,NULL,NULL
929,101,13-08-2010 20:09,Ron DeVera,13-08-2010 20:09,http://www.rondevera.com,United States,0,0,0,NULL,NULL,NULL
930,31170,13-08-2010 20:50,chl,13-09-2014 20:53,http://www.aliquote.org,"Paris, France",5529,10523,214,40,NULL,NULL
931,101,13-08-2010 22:21,DixonD,13-08-2010 22:21,http://dixond.blogspot.com/,"Lviv, Ukraine",1,0,0,25,NULL,NULL
932,101,13-08-2010 22:30,Precipitous,13-08-2010 22:30,NULL,"Seattle, WA",0,0,0,NULL,NULL,NULL
933,118,13-08-2010 23:26,GollyJer,24-01-2014 15:18,http://www.thegollys.com,United States,0,7,0,37,NULL,NULL
934,101,14-08-2010 00:06,Matt McHenry,15-02-2014 18:33,http://matt.mchenryfamily.org,"Pittsburgh, PA",0,0,0,NULL,NULL,NULL
935,101,14-08-2010 00:49,leander,05-01-2013 21:40,NULL,"New York, NY",0,0,0,34,NULL,NULL
937,115,14-08-2010 03:55,Ants,09-09-2010 17:19,NULL,United States,1,2,0,NULL,NULL,NULL
938,171,14-08-2010 06:21,Bolo,25-05-2014 18:25,NULL,NULL,15,7,0,NULL,NULL,NULL
939,131,14-08-2010 08:42,dermatthias,27-02-2014 14:14,NULL,NULL,0,0,0,NULL,NULL,NULL
940,101,14-08-2010 12:37,Maz,14-08-2010 13:05,NULL,Mars,1,0,0,NULL,NULL,NULL
941,101,14-08-2010 14:55,Xinus,08-11-2010 05:48,http://oraxle.wordpress.com/,"Pune, India",0,0,0,31,NULL,NULL
942,151,14-08-2010 17:51,James Scott-Brown,05-04-2014 00:48,http://jamesscottbrown.com,NULL,4,0,0,NULL,NULL,NULL
944,126,14-08-2010 19:37,Carlos Scheidegger,22-05-2014 21:52,http://cscheid.net,"Madison, NJ",6,2,0,33,NULL,NULL
945,123,14-08-2010 19:56,Mathias,31-07-2014 19:22,http://www.clear-lines.com/blog,"San Francisco, CA",9,19,0,41,NULL,NULL
948,101,15-08-2010 01:26,jbapple,20-05-2014 14:47,NULL,NULL,0,1,0,NULL,NULL,NULL
952,14,15-08-2010 13:46,user952,05-10-2010 14:49,NULL,NULL,2,0,0,NULL,NULL,NULL
954,101,15-08-2010 15:38,knowtheory,22-11-2010 13:41,http://blog.knowtheory.net,NULL,2,0,0,NULL,NULL,NULL
955,101,15-08-2010 15:47,n0vakovic,28-06-2012 02:08,NULL,"Belgrade, Serbia",0,0,0,29,NULL,NULL
956,218,15-08-2010 16:33,nikie,11-09-2014 06:00,NULL,"Munich, Germany",14,47,1,36,NULL,NULL
957,135,15-08-2010 17:25,mankoff,13-08-2013 22:39,http://kenmankoff,"NYC, WHOI, or Antarctica",35,1,0,37,NULL,NULL
959,326,15-08-2010 23:40,Alexandre Passos,27-08-2014 05:27,http://www.ic.unicamp.br/~tachard/,"Sao Paulo, Brazil",19,1,0,28,NULL,NULL
960,101,16-08-2010 04:52,nav,08-08-2013 08:51,NULL,NULL,0,0,0,NULL,NULL,NULL
961,620,16-08-2010 06:16,Andre Holzner,15-08-2014 11:47,http://aholzner.wordpress.com,NULL,73,86,3,NULL,NULL,NULL
962,43,16-08-2010 11:33,Elaine Kuo,06-05-2013 00:20,NULL,NULL,13,1,0,NULL,NULL,NULL
963,101,16-08-2010 11:58,bcml,16-08-2010 15:01,NULL,Europe,0,0,0,NULL,http://i.stack.imgur.com/ytgvp.jpg,ytgvp.jpg
966,1290,16-08-2010 15:19,Matt Albrecht,08-10-2013 09:32,NULL,"Perth, Australia",137,244,0,NULL,NULL,NULL
968,108,16-08-2010 17:34,Paul Sasik,03-10-2013 18:41,http://stackoverflow.com/users/47550/paul-sasik,"Minneapolis, MN",3,10,0,41,NULL,NULL
970,101,16-08-2010 18:17,harald,16-08-2010 18:17,http://www.octris.org/,Germany,1,0,0,39,NULL,NULL
971,101,16-08-2010 19:00,Darel,05-07-2012 03:56,NULL,"Needham, MA",0,0,0,45,NULL,NULL
972,150,16-08-2010 19:31,Rafael S. Calsaverini,30-07-2014 19:16,http://arsphysica.wordpress.com,"Sao Paulo, Brazil",9,5,1,32,NULL,NULL
973,101,16-08-2010 21:57,Jukka Suomela,10-09-2014 17:32,http://www.iki.fi/suo/,Finland,3,3,0,NULL,NULL,NULL
976,239,17-08-2010 06:31,lmsasu,13-09-2014 18:28,http://cs.unitbv.ro/~lmsasu,Romania,20,63,0,37,NULL,NULL
977,423,17-08-2010 09:04,Björn Pollex,20-08-2014 09:14,http://careers.stackoverflow.com/bjoernpollex,"Berlin, Germany",65,13,0,31,NULL,NULL
978,101,17-08-2010 09:49,rusvdw,17-08-2010 12:16,http://blog.ruski.co.za,South Africa,0,1,0,36,NULL,NULL
979,261,17-08-2010 12:01,user979,23-05-2014 07:40,NULL,"Berlin, Germany",31,12,0,36,NULL,NULL
980,101,17-08-2010 15:32,keturn,11-09-2013 11:22,http://keturn.net/,United States,1,0,0,34,NULL,NULL
981,101,17-08-2010 17:10,falagar,17-08-2010 17:10,http://spbtc.ru,"St. Petersburg, Russia",1,0,0,28,NULL,NULL
982,101,17-08-2010 17:49,Greg,26-12-2013 12:16,NULL,NULL,2,2,0,NULL,NULL,NULL
983,101,17-08-2010 18:43,Nate Noonen,09-12-2013 23:40,http://flipflopsnowman.blogspot.com,"Chicago, IL",0,0,0,31,NULL,NULL
985,101,18-08-2010 02:42,Jamie Banks,09-10-2012 21:03,http://mathinthewild.wordpress.com,"Cambridge, MA",15,2,0,24,NULL,NULL
986,148,18-08-2010 08:13,nisc,26-11-2011 17:29,http://nkls.schmckr.de,Berlin,8,3,0,NULL,NULL,NULL
988,168,18-08-2010 13:28,Belmont,07-05-2012 11:01,NULL,NULL,61,31,0,NULL,NULL,NULL
989,101,18-08-2010 14:18,user989,09-09-2014 16:11,NULL,NULL,2,0,0,NULL,NULL,NULL
990,147,18-08-2010 14:41,Hugo S Ferreira,04-09-2014 00:26,http://mindcode.org,"Porto, Portugal",46,11,0,34,NULL,NULL
991,143,18-08-2010 16:42,James Skidmore,26-08-2013 20:16,http://www.jamesskidmore.com,"Dallas, TX",5,1,0,25,NULL,NULL
993,28,19-08-2010 00:27,user993,08-11-2010 18:49,NULL,NULL,1,3,0,NULL,NULL,NULL
994,323,19-08-2010 00:58,KalEl,08-09-2014 13:06,NULL,NULL,65,9,1,33,NULL,NULL
995,196,19-08-2010 02:23,Dimitry L,01-02-2012 00:07,NULL,"New Orleans, LA",10,4,0,27,NULL,NULL
996,364,19-08-2010 04:41,DavidShor,13-09-2014 19:10,NULL,NULL,68,10,0,NULL,NULL,NULL
997,198,19-08-2010 04:45,Paul Murray,16-02-2011 06:31,http://paulmurray.id.au,"Canberra, Australia",25,0,0,NULL,NULL,NULL
998,101,19-08-2010 06:26,Gaurav,14-04-2014 20:56,http://www.ggvaidya.com/,"Boulder, CO",0,0,0,30,NULL,NULL
1000,101,19-08-2010 09:23,crazysim,15-02-2011 02:59,NULL,NULL,2,1,0,NULL,NULL,NULL
1001,111,19-08-2010 11:22,Paul Biggar,27-08-2013 01:25,http://circleci.com,"San Francisco, CA",2,2,0,33,NULL,NULL
1004,136,19-08-2010 15:01,acarchau,29-03-2014 01:11,NULL,NULL,6,2,0,NULL,NULL,NULL
1005,3679,19-08-2010 15:31,Tim,09-09-2014 18:01,NULL,NULL,870,325,0,NULL,NULL,NULL
1007,444,19-08-2010 16:06,laramichaels,07-10-2010 10:22,NULL,California,264,8,0,NULL,NULL,NULL
1010,101,19-08-2010 17:31,Sparafusile,21-05-2013 18:50,http://localhost/,"Greenwood, IN",1,0,0,32,NULL,NULL
1011,191,19-08-2010 19:35,phv3773,24-08-2010 19:30,NULL,NULL,9,0,0,NULL,NULL,NULL
1013,96,19-08-2010 20:52,Robert J. Grissom,07-01-2011 20:30,NULL,NULL,18,0,0,NULL,NULL,NULL
1014,101,19-08-2010 21:04,FerranB,12-03-2011 01:58,NULL,NULL,0,0,0,NULL,NULL,NULL
1015,101,19-08-2010 21:20,Kimble,19-08-2010 21:20,http://blog.developer-b.com/,"Oslo, Norway",1,0,0,29,NULL,NULL
1016,111,19-08-2010 23:42,om_henners,26-08-2014 14:10,NULL,NULL,1,8,0,NULL,NULL,NULL
1017,101,20-08-2010 00:51,Josh Leitzel,10-02-2014 17:21,http://twitter.com/joshleitzel,Nomad,2,13,0,24,NULL,NULL
1019,119,20-08-2010 05:24,pageman,01-08-2011 18:03,http://quadraforte.com,"Manila, Philippines",6,10,0,NULL,NULL,NULL
1021,167,20-08-2010 14:26,crippledlambda,13-09-2014 21:47,NULL,NULL,4,29,0,NULL,NULL,NULL
1024,58,20-08-2010 17:05,T-Burns,09-12-2010 19:46,NULL,"Boston, MA",12,0,0,NULL,NULL,NULL
1025,136,20-08-2010 18:30,WhitAngl,05-11-2013 18:59,http://people.seas.harvard.edu/~nbonneel/,"Cambridge, MA",4,0,0,31,NULL,NULL
1026,167,20-08-2010 19:02,John Berryman,04-09-2013 20:52,NULL,NULL,10,8,0,NULL,NULL,NULL
1027,156,20-08-2010 19:36,nullglob,06-06-2014 09:33,NULL,Denmark,2,4,0,31,NULL,NULL
1028,360,20-08-2010 20:37,Dason,13-12-2011 16:23,http://forums.xkcd.com/memberlist.php?mode=viewprofile&u=64891,"Ames, IA",45,30,2,28,NULL,NULL
1029,28,20-08-2010 21:42,user1029,02-09-2010 23:59,NULL,NULL,2,0,0,NULL,NULL,NULL
1030,101,21-08-2010 04:23,Charlie Martin,28-02-2012 22:51,http://explorations.chasrmartin.com,United States,2,0,0,59,NULL,NULL
1032,101,21-08-2010 16:01,Hendrik Brummermann,06-07-2011 11:46,NULL,NULL,4,2,0,NULL,NULL,NULL
1033,130,21-08-2010 21:27,eric.a.booth,10-07-2013 17:15,NULL,"College Station, TX",8,0,1,33,NULL,NULL
1034,26,21-08-2010 22:48,ivansml,06-09-2010 14:44,NULL,NULL,4,0,0,NULL,NULL,NULL
1035,106,21-08-2010 22:57,Lorin Hochstein,19-04-2014 03:30,http://lorinhochstein.org,"East Greenwich, RI",6,2,0,NULL,NULL,NULL
1036,8236,22-08-2010 00:22,Andy W,13-09-2014 22:04,http://andrewpwheeler.wordpress.com/,"Albany, NY",1305,11442,43,29,NULL,NULL
1040,101,22-08-2010 04:07,wormintrude,28-10-2010 14:26,NULL,"Buenos Aires, Argentina",2,0,0,31,NULL,NULL
1041,101,22-08-2010 04:07,Abhinav,22-08-2010 04:07,http://www.employees.org/~abhinav/blog,"Bangalore, India",0,0,0,34,NULL,NULL
1043,55,22-08-2010 14:07,Gong-Yi Liao,26-01-2014 02:59,http://about.me/LiaoGongYi,"Mansfield, CT",37,2,0,NULL,NULL,NULL
1047,31,22-08-2010 17:50,mef,10-09-2014 18:47,NULL,NULL,0,2,0,NULL,NULL,NULL
1048,468,22-08-2010 19:22,xmjx,19-08-2014 14:03,NULL,NULL,135,28,0,NULL,NULL,NULL
1049,106,22-08-2010 19:45,Ivan Cherevko,24-08-2010 19:07,http://www.cherevko.net,"Kiev, Ukraine",6,0,0,23,NULL,NULL
1050,478,22-08-2010 20:21,EDi,11-09-2014 14:38,http://edild.github.com/,Germany,53,39,2,NULL,NULL,NULL
1053,101,23-08-2010 00:08,Ninefingers,24-09-2013 18:42,NULL,NULL,0,0,0,NULL,http://i.stack.imgur.com/3WUyu.png,3WUyu.png
1054,131,23-08-2010 00:31,dank,09-08-2012 11:38,NULL,Canada,5,0,0,NULL,NULL,NULL
1056,21,23-08-2010 08:16,Krisrs1128,27-09-2011 17:02,NULL,"Stanford, CA",2,0,0,NULL,NULL,NULL
1059,101,23-08-2010 12:41,altCognito,13-06-2014 19:58,http://cgpsoftware.thepalls.com,"Ann Arbor, MI",0,7,0,39,NULL,NULL
1063,101,23-08-2010 16:14,Rahul Vyas,23-08-2010 16:14,http://www.jainmarket.blogspot.com,"Bikaner, India",0,0,0,29,NULL,NULL
1064,101,23-08-2010 16:20,S.Skov,01-12-2010 19:35,http://www.xteprofiler.com,Denmark,0,1,0,NULL,NULL,NULL
1065,111,23-08-2010 16:21,Christopher Schmidt,10-11-2013 23:46,http://crschmidt.net/,"Cambridge, MA",7,6,0,30,NULL,NULL
1066,101,23-08-2010 17:10,Matt Mizumi,09-08-2014 17:13,http://www.tc.umn.edu/~vande642,"Minneapolis, MN",10,0,0,34,NULL,NULL
1068,31,23-08-2010 18:26,Gary Campbell,23-08-2010 18:54,NULL,"Edinburgh, United Kingdom",4,0,0,NULL,NULL,NULL
1069,101,23-08-2010 18:29,TML,29-05-2014 14:40,NULL,"Orem, UT",0,0,0,NULL,NULL,NULL
1072,126,23-08-2010 23:13,Moritz,12-09-2010 14:15,NULL,NULL,6,0,0,NULL,NULL,NULL
1073,101,23-08-2010 23:22,Eike,24-08-2010 15:49,NULL,Germany,3,0,0,45,NULL,NULL
1074,101,24-08-2010 02:44,andrewj,03-07-2013 19:56,NULL,NULL,1,2,0,NULL,NULL,NULL
1075,213,24-08-2010 08:40,Alexey Kalmykov,01-04-2014 20:09,NULL,NULL,28,26,1,NULL,NULL,NULL
1076,101,24-08-2010 15:27,user1076,13-10-2010 19:41,NULL,"Durham, NC",4,18,0,32,NULL,NULL
1077,444,24-08-2010 16:15,Ηλίας,26-08-2014 22:59,NULL,NULL,222,50,0,NULL,NULL,NULL
1079,192,24-08-2010 19:04,dnagirl,08-09-2014 12:23,NULL,"Halifax, Canada",33,8,0,NULL,NULL,NULL
1080,1597,25-08-2010 04:36,Josh Hemann,10-09-2014 16:36,NULL,"Boulder, CO",188,81,1,NULL,NULL,NULL
1082,106,25-08-2010 12:19,schnizzl,29-08-2011 15:57,NULL,NULL,11,5,0,NULL,NULL,NULL
1083,101,25-08-2010 13:13,rem,04-10-2011 09:04,NULL,NULL,0,1,0,NULL,NULL,NULL
1084,276,25-08-2010 14:11,Adam SA,15-05-2014 01:48,NULL,Connecticut,45,42,1,NULL,NULL,NULL
1085,101,25-08-2010 16:26,Sander,27-08-2010 09:42,http://stackoverflow.com/users/109341/sander,"Bruges, Belgium",2,0,0,32,NULL,NULL
1087,101,25-08-2010 19:26,Jimmy Hoffa,25-08-2010 19:26,NULL,NULL,1,0,0,NULL,NULL,NULL
1088,38,25-08-2010 20:48,nuin,28-04-2014 18:12,NULL,NULL,4,6,0,NULL,NULL,NULL
1090,93,25-08-2010 22:34,James Davison,14-07-2011 03:04,NULL,NULL,16,0,0,NULL,NULL,NULL
1091,39,26-08-2010 07:43,Kamixave,19-08-2014 12:47,NULL,NULL,10,1,0,NULL,NULL,NULL
1092,101,26-08-2010 09:01,ibz,26-08-2010 09:01,http://ibz.me,"Yogyakarta, Indonesia",1,0,0,30,NULL,NULL
1094,23,26-08-2010 09:24,Rich Nicholson,25-06-2013 22:36,NULL,"Surrey, United Kingdom",5,0,0,39,http://i.stack.imgur.com/7hR5X.jpg,7hR5X.jpg
1098,305,26-08-2010 17:19,Vass,14-08-2014 10:39,http://www.bioss.ac.uk/students/alexm.html,United Kingdom,48,69,0,32,NULL,NULL
1099,1,26-08-2010 17:39,sushant,11-12-2011 18:58,NULL,"Pune, India",0,0,0,NULL,NULL,NULL
1100,101,26-08-2010 19:28,matthew.perron,26-08-2010 19:28,NULL,"Montreal, Canada",1,0,0,31,NULL,NULL
1101,101,26-08-2010 21:24,Troggy,24-08-2013 22:40,http://superuser.com,United States,5,4,0,33,NULL,NULL
1102,329,26-08-2010 22:47,Pupil,17-09-2013 22:41,NULL,NULL,55,15,0,NULL,NULL,NULL
1103,101,26-08-2010 23:58,D W,03-12-2010 18:25,NULL,NULL,1,1,0,NULL,NULL,NULL
1104,100,27-08-2010 06:41,Imran,20-08-2014 20:40,NULL,NULL,0,10,1,30,NULL,NULL
1105,296,27-08-2010 09:58,Turukawa,03-05-2012 21:15,http://www.whythawk.com/,"Oxford, United Kingdom",7,1,0,40,NULL,NULL
1106,2410,27-08-2010 19:17,raegtin,02-09-2014 01:58,NULL,NULL,140,202,2,NULL,NULL,NULL
1107,506,27-08-2010 20:32,Kingsford Jones,29-04-2011 08:38,NULL,NULL,87,35,1,NULL,NULL,NULL
1108,3555,28-08-2010 02:26,G. Jay Kerns,12-04-2013 20:49,http://people.ysu.edu/~gkerns/,"Youngstown, OH",386,347,1,NULL,NULL,NULL
1109,101,28-08-2010 03:22,OJ.,28-08-2010 03:22,http://buffered.io/,Australia,0,0,0,36,NULL,NULL
1110,101,28-08-2010 21:48,user1110,28-08-2010 21:48,NULL,NULL,1,0,0,NULL,NULL,NULL
1112,326,29-08-2010 01:56,ronaf,14-08-2011 21:09,NULL,NULL,36,24,0,NULL,NULL,NULL
1113,101,29-08-2010 04:58,squelart,29-08-2010 04:58,NULL,"Melbourne, Australia",1,0,0,41,NULL,NULL
1114,121,29-08-2010 14:32,memilanuk,29-08-2014 19:54,NULL,"Wenatchee, WA",9,1,0,NULL,NULL,NULL
1115,101,29-08-2010 19:16,Mihai Limbășan,22-09-2012 11:29,http://no.steenking.blog.here/,"Cluj-Napoca, Romania",0,0,0,37,NULL,NULL
1117,195,29-08-2010 22:50,rapidadverbssuck,12-09-2014 18:06,NULL,NULL,9,6,0,NULL,NULL,NULL
1118,935,30-08-2010 04:43,Christopher Aden,30-08-2014 20:23,NULL,"Davis, CA",278,88,2,25,NULL,NULL
1119,678,30-08-2010 13:36,Joe,08-09-2014 03:50,NULL,NULL,28,10,0,35,NULL,NULL
1120,113,30-08-2010 19:37,David Hollman,02-11-2011 19:23,http://www.ccc.uga.edu,"Athens, GA",5,1,0,27,NULL,NULL
1121,130,30-08-2010 23:36,user1121,19-09-2012 20:23,NULL,NULL,10,6,0,NULL,NULL,NULL
1122,1544,31-08-2010 00:32,Keith Winstein,04-02-2014 02:35,NULL,NULL,196,0,0,NULL,NULL,NULL
1123,101,31-08-2010 05:36,Jonn,18-10-2010 05:18,http://jonnlouielim.com,Philippines,0,0,0,NULL,NULL,NULL
1124,3000,31-08-2010 10:07,Joris Meys,05-09-2014 12:34,http://biomath.ugent.be/biomath/index.php,"Ghent, Belgium",456,140,7,37,NULL,NULL
1125,101,31-08-2010 11:22,Nakilon,10-09-2014 15:58,NULL,Ukraine,0,0,0,NULL,NULL,NULL
1126,299,31-08-2010 11:43,xiaodai,12-09-2014 04:19,NULL,"Sydney, Australia",30,9,2,NULL,https://www.gravatar.com/avatar/9e51a2308408220f51b1327a4c3e0976?s=128&d=identicon&r=PG&f=1,NULL
1127,148,31-08-2010 15:18,Jonathan Shore,31-03-2014 17:58,NULL,"London, United Kingdom",25,0,0,NULL,NULL,NULL
1130,101,31-08-2010 23:15,Jichao,09-11-2010 03:43,http://singwine.com,China,1,0,0,25,NULL,NULL
1131,101,31-08-2010 23:48,CanSpice,08-09-2010 18:47,http://www.canspice.org,"Vancouver, Canada",0,0,0,39,NULL,NULL
1133,3,01-09-2010 09:46,Cadu,01-09-2010 17:06,NULL,NULL,2,0,0,NULL,NULL,NULL
1134,93,01-09-2010 09:58,bart,29-05-2012 13:46,NULL,NULL,31,1,0,NULL,NULL,NULL
1135,116,01-09-2010 12:05,Programmer,01-09-2010 12:05,NULL,NULL,4,0,0,NULL,NULL,NULL
1136,101,01-09-2010 13:52,willjcroz,26-01-2011 20:06,NULL,United Kingdom,1,0,0,NULL,NULL,NULL
1137,173,01-09-2010 14:22,CptanPanic,07-09-2010 19:55,NULL,NULL,4,0,0,NULL,NULL,NULL
1138,169,01-09-2010 16:38,patrickmdnet,07-04-2014 22:37,http://patrickmd.net/blog/,United States,5,15,0,38,NULL,NULL
1141,148,01-09-2010 21:01,SaveTheRbtz,24-01-2013 04:16,http://yandex.ru/search,Russia,11,2,0,27,NULL,NULL
1142,100,01-09-2010 21:07,Rebecca Chernoff,26-10-2012 19:25,http://rebecca.chernoff.com,"St Louis, MO",48,1,1,30,NULL,NULL
1144,246,02-09-2010 00:43,David Roberts,23-11-2012 04:46,http://ncatlab.org/davidroberts/show/HomePage,"Adelaide, Australia",95,30,0,31,NULL,NULL
1146,1086,02-09-2010 01:44,John Salvatier,31-07-2014 02:40,NULL,NULL,189,73,6,NULL,NULL,NULL
1147,101,02-09-2010 05:43,darkcanuck,24-08-2011 23:18,NULL,NULL,1,2,0,NULL,NULL,NULL
